latitude,longitude,dpc_type,onsite
42.7877068,-86.0815028,Pure DPC,Yes
37.5030674,-122.2114508,Pure DPC,No
33.507164,-117.1236239,Pure DPC,No
35.2492181,-120.6424373,Pure DPC,No
47.6239847,-122.1865352,Pure DPC,No
38.9789902,-76.5357016,Pure DPC,Yes
32.530491,-84.993909,Pure DPC,No
42.262502,-89.024166,Unknown/Other,No
33.5256713,-117.7150513,Pure DPC,Yes
36.1637359,-86.516984,Hybrid,No
40.7456879,-74.2572265,Pure DPC,No
35.9580781,-85.04023049999999,Pure DPC,No
33.9224773,-83.4651222,Pure DPC,No
42.8419078,-71.7189892,Pure DPC,No
35.9715654,-78.9591102,Pure DPC,No
39.9422253,-86.1488531,Pure DPC,Yes
